,xr,linear_reg,k2,k3,k5,k10,k30,k500,k100,k300
1316,2016,1659.7939941316702,1688.0,1654.0,1649.6,1652.1,1688.1,1688.28,1683.54,1685.1766666666667
1317,2017,1660.883631913024,1604.5,1502.0,1439.0,1539.3,1680.4,1691.49,1685.59,1687.3166666666666
1318,2018,1661.9732696943777,1857.5,1842.0,1874.4,1714.0,1679.2666666666667,1691.752,1665.61,1688.3866666666668
1319,2019,1663.0629074757314,1696.5,1727.0,1736.6,1770.6,1701.3,1694.756,1671.74,1692.2933333333333
1320,2020,1664.1525452570852,1696.5,1748.0,1740.4,1747.3,1691.6333333333334,1695.426,1671.65,1688.4233333333334
1321,2021,1665.2421830384385,1831.0,1789.6666666666667,1763.4,1696.2,1742.1666666666667,1693.458,1668.84,1690.3666666666666
1322,2022,1666.3318208197923,1390.0,1538.6666666666667,1641.6,1702.1,1706.6,1695.792,1670.71,1692.85
1323,2023,1667.421458601146,1781.0,1739.3333333333333,1576.4,1688.9,1695.9,1697.89,1675.21,1688.5766666666666
1324,2024,1668.5110963824998,1749.5,1771.3333333333333,1729.4,1695.1,1699.5666666666666,1698.674,1679.95,1689.96
1325,2025,1669.6007341638535,1507.5,1568.6666666666667,1665.8,1672.1,1664.0666666666666,1699.698,1689.12,1691.2666666666667
1326,2026,1670.6903719452073,1613.0,1683.0,1678.4,1653.0,1655.3666666666666,1699.856,1692.48,1693.6066666666666
1327,2027,1671.780009726561,1681.0,1752.0,1748.2,1707.1,1665.7333333333333,1700.378,1697.5,1693.54
1328,2028,1672.8696475079148,1266.5,1432.6666666666667,1373.4,1552.7,1646.7666666666667,1698.412,1702.7,1694.9333333333334
1329,2029,1673.959285289268,1736.0,1425.0,1566.4,1585.9,1653.3666666666666,1696.704,1713.93,1695.03
1330,2030,1675.0489230706219,1944.0,1903.6666666666667,1830.4,1698.5,1658.8666666666666,1697.932,1703.1,1700.7133333333334
1331,2031,1676.1385608519756,1888.0,1754.6666666666667,1774.0,1700.9,1694.6,1698.258,1710.41,1702.4733333333334
1332,2032,1677.2281986333294,1681.5,1682.6666666666667,1697.8,1645.7,1729.7666666666667,1699.13,1710.41,1704.5466666666666
1333,2033,1678.3178364146831,1748.0,1749.0,1749.2,1710.1,1729.3666666666666,1698.894,1715.79,1706.92
1334,2034,1679.407474196037,1653.5,1741.3333333333333,1786.8,1741.8,1730.8333333333333,1699.364,1712.33,1709.0066666666667
1335,2035,1680.4971119773907,1735.5,1732.6666666666667,1789.4,1755.0,1754.9,1701.242,1716.87,1709.0333333333333
1336,2036,1681.5867497587444,1743.0,1865.0,1808.4,1749.9,1758.7333333333333,1702.846,1718.92,1707.5666666666666
1337,2037,1682.6763875400977,1478.5,1623.3333333333333,1739.4,1777.5,1759.8333333333333,1703.452,1713.33,1711.5666666666666
1338,2038,1683.7660253214515,1741.5,1665.0,1729.2,1734.3,1735.8,1704.266,1712.11,1715.85
1339,2039,1684.8556631028052,1753.0,1753.3333333333333,1753.0,1732.0,1740.7333333333333,1704.404,1712.76,1716.12
1340,2040,1685.945300884159,1679.5,1724.6666666666667,1720.4,1669.4,1746.8666666666666,1705.2,1729.61,1718.3566666666666
1341,2041,1687.0349386655128,1362.5,1513.6666666666667,1664.2,1686.0,1760.5666666666666,1704.052,1714.39,1717.64
1342,2042,1688.1245764468665,1749.5,1782.6666666666667,1847.2,1767.6,1736.9,1703.436,1720.98,1716.5066666666667
1343,2043,1689.2142142282203,1917.0,1861.6666666666667,1877.6,1838.6,1748.3333333333333,1702.288,1714.66,1718.7566666666667
1344,2044,1690.303852009574,1825.0,1896.6666666666667,1834.8,1718.4,1752.8333333333333,1702.096,1717.95,1718.7433333333333
1345,2045,1691.3934897909273,1754.0,1773.3333333333333,1587.2,1741.6,1733.7666666666667,1702.796,1720.6,1720.68
1346,2046,1692.483127572281,1846.5,1888.6666666666667,1873.8,1805.6,1706.7333333333333,1701.66,1722.56,1722.5766666666666
1347,2047,1693.5727653536348,1747.0,1772.3333333333333,1832.0,1703.8,1701.6,1700.606,1725.88,1725.7533333333333
1348,2048,1694.6624031349886,1228.0,1314.3333333333333,1487.4,1598.1,1646.3333333333333,1701.676,1729.6,1728.5033333333333
1349,2049,1695.7520409163424,1710.0,1708.3333333333333,1708.8,1591.9,1667.4,1705.302,1727.95,1719.4833333333333
1350,2050,1696.8416786976961,1820.5,1795.0,1723.6,1619.5,1626.8666666666666,1706.378,1722.0,1722.55
1351,2051,1697.9313164790499,1737.0,1770.0,1515.4,1618.1,1632.1333333333334,1707.552,1723.27,1723.6533333333334
1352,2052,1699.0209542604032,1763.0,1736.3333333333333,1703.4,1619.6,1691.4,1711.08,1719.98,1722.1266666666668
1353,2053,1700.110592041757,1392.5,1527.3333333333333,1579.6,1687.6,1690.0333333333333,1712.604,1724.49,1726.5033333333333
1354,2054,1701.2002298231107,1828.0,1826.0,1671.2,1756.6,1689.3,1714.67,1728.02,1726.3166666666666
1355,2055,1702.2898676044645,1833.5,1885.0,1842.0,1831.7,1694.6,1715.4,1723.93,1727.5133333333333
1356,2056,1703.3795053858182,1678.0,1671.3333333333333,1736.2,1757.8,1760.1,1717.2,1718.0,1728.8133333333333
1357,2057,1704.469143167172,1677.0,1655.6666666666667,1753.6,1759.7,1759.1,1719.106,1719.44,1728.5366666666666
1358,2058,1705.5587809485257,1815.0,1787.0,1793.6,1831.8,1779.3333333333333,1719.116,1728.75,1728.56
1359,2059,1706.6484187298795,1850.0,1863.3333333333333,1870.0,1864.3,1775.1,1720.242,1731.95,1728.0266666666666
1360,2060,1707.7380565112328,1697.0,1798.6666666666667,1814.6,1842.3,1762.2,1722.07,1742.82,1724.0133333333333
1361,2061,1708.8276942925866,1401.0,1289.0,1624.2,1689.4,1775.0,1723.528,1750.66,1723.1933333333334
1362,2062,1709.9173320739403,1822.5,1749.3333333333333,1772.6,1698.4,1744.9666666666667,1725.922,1753.94,1722.77
1363,2063,1711.006969855294,1796.0,1699.0,1698.2,1735.4,1740.9,1727.586,1767.01,1719.7366666666667
1364,2064,1712.0966076366478,1893.0,1830.0,1798.2,1779.0,1745.2333333333333,1728.318,1763.24,1715.1533333333334
1365,2065,1713.1862454180016,1851.0,1906.3333333333333,1868.0,1813.0,1748.1666666666667,1731.258,1765.25,1717.0533333333333
1366,2066,1714.2758831993553,1638.0,1702.3333333333333,1799.0,1762.0,1764.9333333333334,1730.594,1771.05,1718.5966666666666
1367,2067,1715.365520980709,1804.0,1805.6666666666667,1687.6,1717.8,1783.1666666666667,1731.47,1770.97,1727.6266666666668
1368,2068,1716.4551587620624,1888.0,1822.3333333333333,1838.6,1768.3,1777.9666666666667,1733.414,1773.1,1726.2666666666667
1369,2069,1717.5447965434162,1890.5,1863.3333333333333,1812.0,1840.4,1786.7666666666667,1732.9,1775.42,1730.7633333333333
1370,2070,1718.63443432477,1820.0,1833.0,1854.4,1831.9,1803.5333333333333,1735.042,1775.06,1730.9933333333333
1371,2071,1719.7240721061237,1755.0,1750.3333333333333,1789.0,1856.5,1806.5333333333333,1736.056,1766.16,1734.9833333333333
1372,2072,1720.8137098874774,1985.0,1990.0,1836.0,1798.5,1802.5333333333333,1736.734,1742.89,1738.1166666666666
1373,2073,1721.9033476688312,1852.5,1808.0,1841.4,1820.4,1769.8,1737.852,1750.58,1737.7866666666666
1374,2074,1722.992985450185,1791.0,1708.3333333333333,1721.4,1673.1,1764.2666666666667,1739.264,1747.48,1739.4333333333334
1375,2075,1724.0826232315387,1411.0,1473.0,1600.2,1684.0,1774.5666666666666,1737.842,1744.01,1739.99
1376,2076,1725.172261012892,1822.5,1832.6666666666667,1605.8,1708.4,1757.4,1741.012,1748.22,1741.25
1377,2077,1726.2618987942458,1725.0,1764.0,1797.6,1834.0,1762.7,1741.326,1748.79,1740.48
1378,2078,1727.3515365755995,1821.0,1853.3333333333333,1800.2,1816.0,1767.7,1743.49,1750.46,1740.6766666666667
1379,2079,1728.4411743569533,1870.5,1863.3333333333333,1779.8,1793.8,1776.2333333333333,1744.388,1744.51,1742.7766666666666
1380,2080,1729.530812138307,1738.0,1737.0,1790.4,1811.0,1692.7333333333333,1746.512,1742.75,1744.3966666666668
1381,2081,1730.6204499196608,1907.5,1827.3333333333333,1733.0,1780.0,1699.7,1748.842,1745.08,1745.3566666666666
1382,2082,1731.7100877010146,1048.5,1144.6666666666667,1422.0,1482.3,1687.3,1749.142,1743.77,1747.2766666666666
1383,2083,1732.7997254823679,1862.0,1910.0,1874.6,1648.3,1674.7,1750.804,1744.56,1750.4633333333334
1384,2084,1733.8893632637216,1905.0,1883.0,1874.6,1637.1,1678.3,1749.386,1725.42,1749.3633333333332
1385,2085,1734.9790010450754,1782.0,1856.6666666666667,1842.6,1767.9,1680.7666666666667,1749.462,1722.35,1752.08
1386,2086,1736.0686388264292,1685.0,1587.6666666666667,1661.2,1740.6,1665.8666666666666,1753.422,1707.33,1751.49
1387,2087,1737.158276607783,1725.5,1709.6666666666667,1707.2,1737.0,1690.9666666666667,1754.228,1691.93,1752.4066666666668
1388,2088,1738.2479143891367,1725.5,1819.0,1802.4,1785.2,1684.8333333333333,1757.196,1686.61,1752.4266666666667
1389,2089,1739.3375521704904,1803.5,1850.0,1797.6,1799.8,1690.6,1759.968,1686.81,1749.7433333333333
1390,2090,1740.4271899518442,1851.5,1751.0,1772.0,1787.5,1762.1,1760.4,1698.01,1756.1633333333334
1391,2091,1741.5168277331975,1758.0,1819.6666666666667,1762.2,1802.1,1726.9666666666667,1760.388,1708.24,1757.43
1392,2092,1742.6064655145512,1721.5,1787.0,1832.2,1785.1,1681.4333333333334,1759.83,1707.83,1759.8
1393,2093,1743.696103295905,1659.5,1723.3333333333333,1784.4,1785.1,1692.3666666666666,1761.508,1708.66,1760.6433333333334
1394,2094,1744.7857410772588,1718.5,1676.3333333333333,1759.6,1735.9,1687.8666666666666,1760.206,1718.41,1761.91
1395,2095,1745.8753788586125,1667.0,1732.0,1722.8,1711.9,1683.3666666666666,1761.362,1714.86,1768.4833333333333
1396,2096,1746.9650166399663,1743.0,1725.6666666666667,1653.8,1580.1,1606.4,1763.522,1713.27,1770.8
1397,2097,1748.05465442132,1546.0,1665.0,1709.6,1544.1,1574.2666666666667,1764.44,1724.86,1769.0166666666667
1398,2098,1749.1442922026738,1038.0,1306.3333333333333,1375.6,1506.1,1574.1,1765.856,1728.36,1773.8533333333332
1399,2099,1750.233929984027,1656.5,1697.0,1550.0,1525.1,1583.6666666666667,1766.784,1746.03,1774.49
1400,2100,1751.3235677653809,1641.0,1717.0,1706.2,1635.2,1598.9666666666667,1766.238,1761.35,1775.8566666666666
1401,2101,1752.4132055467346,1275.0,1453.0,1326.8,1450.4,1618.5,1767.97,1761.77,1774.6333333333334
1402,2102,1753.5028433280884,1345.0,1492.6666666666667,1385.8,1495.7,1696.4666666666667,1769.724,1757.22,1775.89
1403,2103,1754.5924811094421,1779.0,1774.3333333333333,1756.8,1842.0,1715.6333333333334,1771.888,1756.99,1775.35
1404,2104,1755.682118890796,1858.0,1878.6666666666667,1884.8,1841.0,1728.6,1775.33,1764.68,1776.2
1405,2105,1756.7717566721496,1831.5,1929.3333333333333,1920.8,1828.8,1775.3666666666666,1775.33,1766.06,1777.7366666666667
1406,2106,1757.861394453503,1714.5,1761.3333333333333,1822.0,1848.1,1867.2666666666667,1775.192,1771.9,1777.4633333333334
1407,2107,1758.9510322348567,1791.5,1830.3333333333333,1868.2,1794.3,1856.7333333333333,1778.25,1773.7,1775.9433333333334
1408,2108,1760.0406700162105,1654.0,1732.3333333333333,1891.0,1876.0,1848.9,1778.45,1779.53,1775.9433333333334
1409,2109,1761.1303077975642,2080.5,2096.3333333333335,2037.0,1886.5,1847.7666666666667,1779.744,1769.42,1781.9533333333334
1410,2110,1762.219945578918,1865.5,1851.0,1895.8,1826.3,1842.3666666666666,1782.102,1777.02,1781.7233333333334
1411,2111,1763.3095833602717,1828.0,1843.3333333333333,1886.4,1791.9,1865.7666666666667,1782.862,1782.0,1783.42
1412,2112,1764.3992211416255,1919.5,1856.6666666666667,1887.6,1870.6,1872.0,1784.72,1787.85,1786.6166666666666
1413,2113,1765.4888589229793,1816.5,1877.6666666666667,1858.6,1870.2,1851.3,1785.402,1787.85,1788.17
1414,2114,1766.5784967043326,1932.0,1888.3333333333333,1899.4,1870.2,1847.9,1785.696,1802.82,1788.17
1415,2115,1767.6681344856863,1932.0,1888.3333333333333,1899.4,1895.7,1835.7333333333333,1786.52,1800.96,1788.3233333333333
1416,2116,1768.75777226704,1907.5,1919.6666666666667,1924.6,1826.2,1836.7666666666667,1786.99,1821.41,1790.32
1417,2117,1769.8474100483938,1907.5,1919.6666666666667,1753.0,1830.4,1846.9,1788.114,1832.91,1788.4433333333334
1418,2118,1770.9370478297476,1532.5,1667.3333333333333,1756.4,1826.0,1887.8666666666666,1788.012,1832.2,1792.02
1419,2119,1772.0266856111014,1503.0,1655.6666666666667,1794.8,1823.4,1878.0666666666666,1790.956,1837.12,1791.95
1420,2120,1773.1163233924551,1763.5,1807.6666666666667,1843.8,1815.0,1852.5,1791.468,1839.64,1794.0433333333333
1421,2121,1774.2059611738089,1898.0,1883.0,1838.0,1812.4,1856.9666666666667,1792.208,1840.25,1793.9033333333334
1422,2122,1775.2955989551622,2040.0,1960.3333333333333,1936.8,1896.7,1855.0333333333333,1791.88,1838.33,1794.24
1423,2123,1776.385236736516,2017.5,1931.3333333333333,1965.6,1948.3,1849.5666666666666,1793.898,1841.8,1792.37
1424,2124,1777.4748745178697,1930.0,1931.0,1941.8,1909.0,1830.8666666666666,1794.958,1834.44,1793.0266666666666
1425,2125,1778.5645122992235,1772.5,1415.3333333333333,1607.0,1781.5,1821.4,1792.926,1834.4,1794.3266666666666
1426,2126,1779.6541500805772,1894.5,1975.3333333333333,1984.8,1783.9,1766.7,1792.346,1838.59,1794.87
1427,2127,1780.743787861931,1825.5,1860.0,1884.2,1936.1,1756.5666666666666,1793.374,1836.27,1797.09
1428,2128,1781.8334256432847,1501.0,1529.3333333333333,1647.8,1692.9,1756.0,1793.778,1827.06,1801.3833333333334
1429,2129,1782.9230634246385,1605.5,1636.0,1738.4,1701.1,1794.6666666666667,1797.272,1836.11,1801.7633333333333
1430,2130,1784.0127012059918,1865.5,1395.3333333333333,1478.8,1699.0,1790.3666666666666,1799.252,1837.9,1801.62
1431,2131,1785.1023389873455,2056.0,2024.0,1988.2,1803.6,1788.6333333333334,1799.9,1834.31,1801.93
1432,2132,1786.1919767686993,1664.5,1697.0,1807.6,1862.1,1793.5666666666666,1803.692,1841.59,1803.5
1433,2133,1787.281614550053,1833.5,1904.6666666666667,1899.4,1857.7,1792.1333333333334,1805.606,1838.12,1806.2266666666667
1434,2134,1788.3712523314068,1947.0,1906.3333333333333,1916.4,1886.9,1826.7666666666667,1806.688,1838.12,1807.18
1435,2135,1789.4608901127606,1947.0,1941.6666666666667,1934.2,1922.7,1828.5,1807.618,1830.71,1806.51
1436,2136,1790.5505278941143,1846.5,1895.0,1915.8,1887.3,1872.4333333333334,1808.63,1830.71,1810.41
1437,2137,1791.6401656754676,1877.0,1895.0,1880.6,1897.6,1870.6333333333334,1812.886,1830.71,1811.6333333333334
1438,2138,1792.7298034568214,1859.0,1875.6666666666667,1876.2,1897.6,1862.1666666666667,1813.792,1843.87,1811.77
1439,2139,1793.8194412381752,1926.5,1917.3333333333333,1748.8,1796.5,1860.2,1814.586,1844.14,1817.02
1440,2140,1794.909079019529,1333.5,1558.0,1700.4,1836.5,1853.5333333333333,1817.056,1837.17,1825.53
1441,2141,1795.9987168008827,1949.0,2009.0,1914.4,1850.0,1854.9666666666667,1818.33,1837.17,1825.44
1442,2142,1797.0883545822364,1961.5,1970.3333333333333,1999.6,1835.0,1839.3,1816.652,1837.35,1824.5
1443,2143,1798.1779923635902,1896.5,1897.0,1936.6,1961.8,1841.1333333333334,1815.992,1836.61,1825.9333333333334
1444,2144,1799.267630144944,1964.5,1963.3333333333333,1924.0,1806.3,1853.2333333333333,1816.894,1837.65,1829.2166666666667
1445,2145,1800.3572679262973,1783.5,1549.0,1727.8,1806.4,1863.6,1819.608,1848.87,1830.3866666666668
1446,2146,1801.446905707651,1898.5,1882.3333333333333,1688.8,1820.2,1825.2333333333333,1819.092,1843.8,1831.25
1447,2147,1802.5365434890048,1850.5,1905.0,1904.8,1765.1,1833.5333333333333,1820.178,1831.66,1830.5766666666666
1448,2148,1803.6261812703585,1904.5,1942.6666666666667,1841.4,1899.4,1868.1333333333334,1820.564,1841.98,1833.29
1449,2149,1804.7158190517123,1982.5,1955.6666666666667,1958.6,1934.4,1861.6333333333334,1822.97,1845.79,1831.5466666666666
1450,2150,1805.805456833066,2078.5,2057.3333333333335,2027.4,1892.8,1866.4,1823.442,1855.46,1833.6633333333334
1451,2151,1806.8950946144198,1763.5,1886.3333333333333,1769.8,1867.6,1833.3,1824.444,1869.76,1829.5633333333333
1452,2152,1807.9847323957736,1492.5,1672.6666666666667,1730.4,1877.5,1839.6333333333334,1826.066,1863.08,1829.3033333333333
1453,2153,1809.0743701771269,1492.5,1672.6666666666667,1727.6,1844.1,1871.2666666666667,1826.828,1852.37,1831.7866666666666
1454,2154,1810.1640079584806,2009.0,1990.3333333333333,1986.8,1886.2,1884.3333333333333,1826.828,1858.27,1839.27
1455,2155,1811.2536457398344,2009.0,1990.3333333333333,1986.8,1874.1,1888.3333333333333,1826.974,1859.02,1841.7466666666667
1456,2156,1812.3432835211881,2020.5,1980.3333333333333,1957.6,1874.1,1897.7666666666667,1832.124,1857.32,1843.4833333333333
1457,2157,1813.432921302542,1719.0,1632.3333333333333,1792.0,1889.4,1863.3333333333333,1833.958,1856.01,1848.2933333333333
1458,2158,1814.5225590838957,1839.0,1712.3333333333333,1750.2,1874.0,1851.5333333333333,1834.396,1851.6,1848.61
1459,2159,1815.6121968652494,1807.0,1918.0,1953.2,1886.7,1849.3,1835.854,1854.93,1862.5966666666666
1460,2160,1816.7018346466032,2006.0,2036.6666666666667,1958.6,1967.2,1849.3,1837.342,1854.63,1863.0033333333333
1461,2161,1817.7914724279565,2004.5,2013.0,2023.2,1939.5,1853.1666666666667,1834.694,1849.72,1864.12
1462,2162,1818.8811102093102,1901.0,1888.3333333333333,1934.8,1871.3,1847.0333333333333,1838.242,1862.35,1864.97
1463,2163,1819.970747990664,1901.0,1888.3333333333333,1719.4,1847.6,1837.5666666666666,1840.506,1856.03,1865.4466666666667
1464,2164,1821.0603857720178,1466.0,1629.3333333333333,1719.4,1848.1,1881.6,1841.74,1855.55,1865.8433333333332
1465,2165,1822.1500235533715,1947.0,2002.6666666666667,1976.8,1723.5,1866.4333333333334,1844.082,1856.0,1866.5233333333333
1466,2166,1823.2396613347253,2025.5,1545.0,1662.2,1833.7,1868.6666666666667,1845.906,1869.48,1869.6466666666668
1467,2167,1824.329299116079,2017.0,2000.3333333333333,2010.4,1843.6,1817.3,1846.964,1869.48,1868.05
1468,2168,1825.4189368974323,2028.5,1991.6666666666667,1964.2,1802.4,1813.0666666666666,1846.482,1868.28,1864.43
1469,2169,1826.508574678786,1910.0,1819.6666666666667,1871.0,1936.3,1818.1,1846.482,1873.98,1866.4933333333333
1470,2170,1827.5982124601398,1973.5,2072.6666666666665,1998.6,1901.0,1826.0,1847.43,1872.91,1865.72
1471,2171,1828.6878502414936,1799.0,1842.3333333333333,1963.2,1902.0,1849.6,1848.11,1875.36,1865.3766666666668
1472,2172,1829.7774880228474,1835.0,1869.0,1831.8,1813.2,1835.4666666666667,1848.76,1871.09,1871.4466666666667
1473,2173,1830.8671258042011,1305.0,1504.0,1663.2,1783.1,1858.6,1848.76,1874.84,1871.4466666666667
1474,2174,1831.9567635855549,2003.5,1616.3333333333333,1672.6,1783.5,1857.2333333333333,1850.15,1874.84,1871.3933333333334
1475,2175,1833.0464013669086,1757.0,1837.3333333333333,1903.8,1789.5,1872.2333333333333,1850.45,1884.53,1872.0833333333333
1476,2176,1834.136039148262,1958.5,1989.3333333333333,1975.2,1915.3,1852.7,1851.874,1884.53,1874.2166666666667
1477,2177,1835.2256769296157,1781.0,1855.3333333333333,1927.8,1859.5,1847.7333333333333,1853.152,1877.75,1874.9533333333334
1478,2178,1836.3153147109695,1656.0,1769.3333333333333,1775.6,1869.0,1843.4333333333334,1854.042,1879.36,1876.23
1479,2179,1837.4049524923232,1874.5,1892.3333333333333,1854.6,1889.2,1871.5666666666666,1853.454,1891.13,1877.33
1480,2180,1838.494590273677,1909.5,1922.3333333333333,1899.2,1821.6,1875.1,1857.804,1883.63,1877.6466666666668
1481,2181,1839.5842280550307,1689.0,1774.3333333333333,1769.8,1873.9,1896.5666666666666,1859.706,1887.83,1878.46
1482,2182,1840.6738658363845,1763.0,1862.6666666666667,1933.4,1861.7,1891.6,1860.512,1879.27,1879.23
1483,2183,1841.7635036177383,1801.0,1814.3333333333333,1793.8,1861.5,1891.0,1860.512,1878.28,1879.62
1484,2184,1842.8531413990916,1865.0,1898.3333333333333,1859.4,1891.7,1908.4666666666667,1865.024,1880.15,1883.2166666666667
1485,2185,1843.9427791804453,1866.5,1912.0,1941.2,1924.5,1908.4666666666667,1865.546,1870.66,1885.3466666666666
1486,2186,1845.032416961799,2042.5,1956.3333333333333,1984.8,1960.6,1921.0,1867.23,1867.5,1886.3733333333332
1487,2187,1846.1220547431528,2042.5,1956.3333333333333,1984.8,1956.3,1913.3333333333333,1868.632,1877.12,1887.3033333333333
1488,2188,1847.2116925245066,1896.0,1865.0,1908.0,1957.5,1930.4666666666667,1868.632,1877.75,1887.58
1489,2189,1848.3013303058603,1972.5,1946.6666666666667,1926.4,1962.5,1930.4666666666667,1870.336,1875.14,1886.7866666666666
1490,2190,1849.390968087214,1972.5,1946.6666666666667,1989.0,1931.7,1955.7333333333333,1872.262,1877.86,1887.6733333333334
1491,2191,1850.4806058685674,2052.5,2004.0,1989.0,1930.6,1931.0333333333333,1873.016,1881.96,1881.47
1492,2192,1851.5702436499212,2052.5,1952.3333333333333,1970.4,1958.4,1935.0,1873.402,1880.01,1889.2
1493,2193,1852.659881431275,1888.5,1915.6666666666667,1927.8,1973.1,1929.1333333333334,1877.254,1882.63,1890.97
1494,2194,1853.7495192126287,1946.0,1972.3333333333333,1927.8,1973.1,1927.5333333333333,1878.364,1884.09,1891.48
1495,2195,1854.8391569939824,1946.0,1983.0,1975.8,1932.3,1918.0666666666666,1883.176,1893.8,1893.5666666666666
1496,2196,1855.9287947753362,2027.0,1995.6666666666667,1936.8,1937.4,1919.1333333333334,1884.094,1897.13,1899.0233333333333
1497,2197,1857.01843255669,2152.5,2100.6666666666665,1936.8,1867.5,1920.4333333333334,1887.406,1899.62,1902.7333333333333
